时间（s）,归一化半径 ξ=0.0000,归一化半径 ξ=0.0500,归一化半径 ξ=0.1000,归一化半径 ξ=0.1500,归一化半径 ξ=0.2000,归一化半径 ξ=0.2500,归一化半径 ξ=0.3000,归一化半径 ξ=0.3500,归一化半径 ξ=0.4000,归一化半径 ξ=0.4500,归一化半径 ξ=0.5000,归一化半径 ξ=0.5500,归一化半径 ξ=0.6000,归一化半径 ξ=0.6500,归一化半径 ξ=0.7000,归一化半径 ξ=0.7500,归一化半径 ξ=0.8000,归一化半径 ξ=0.8500,归一化半径 ξ=0.9000,归一化半径 ξ=0.9500,归一化半径 ξ=1.0000
720.0,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999998,2.5499999999994407,2.549999999990341,2.549999999846152,2.549999997725029,2.5499999690127795,2.549999614827867,2.5499956777350663,2.549956768062777,2.5496205223275807,2.5471329534603155,2.53181090421106,2.456131188098924,2.1712180908304117,1.4011259837248295
780.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999106,2.5499999999983753,2.549999999974416,2.549999999624716,2.5499999948883305,2.5499999358730974,2.549999265931124,2.5499924143415376,2.549930127445345,2.5494350481631445,2.546065915349869,2.526965699803182,2.4399870467793927,2.136828043862639,1.3708237906648244
840.0,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999997285,2.54999999999568,2.5499999999371674,2.5499999991461144,2.549999989224412,2.54999987477088,2.5499986721541137,2.5499872903068015,2.5498915535841693,2.5491875145781946,2.544753809925799,2.521476505057823,2.4231239165701255,2.1036310567709253,1.3437742978883278
900.0,2.55,2.55,2.55,2.55,2.55,2.54999999999996,2.5499999999992635,2.5499999999893097,2.549999999855384,2.5499999981700254,2.5499999784979575,2.549999767358301,2.5499977036483803,2.549979538854604,2.549837457518033,2.5488658281489647,2.543174105842117,2.5153533668963712,2.4056766628385455,2.0716753034884143,1.3194023739050142
960.0,2.55,2.55,2.55,2.55,2.55,2.5499999999998795,2.5499999999981537,2.549999999975127,2.549999999685399,2.5499999962770445,2.5499999590950337,2.549999586198709,2.5499961812351892,2.5499681871156548,2.549763679407241,2.548457372364582,2.5413068729607238,2.508612846702032,2.387760575223538,2.0409399923449785,1.2973173967428517
1020.0,2.55,2.55,2.55,2.55,2.55,2.5499999999996823,2.549999999995649,2.549999999945135,2.5499999993486306,2.549999992764346,2.5499999253820267,2.5499992915689136,2.549993864485709,2.5499520289159556,2.5496654778426513,2.5479490649168715,2.5391340788145764,2.5012734701966757,2.3694708217515057,2.0113945220556704,1.2772253785981302
1080.0,2.55,2.55,2.55,2.55,2.5499999999999496,2.5499999999992293,2.54999999999027,2.549999999884554,2.549999998709127,2.5499999864952345,2.5499998688514305,2.549998827537582,2.5499904383944907,2.5499295984816923,2.5495375422941504,2.5473276371126863,2.5366408103842777,2.493361563130854,2.350905760700124,1.9830132788261081,1.2588493943718924
1140.0,2.55,2.55,2.55,2.55,2.5499999999998675,2.549999999998244,2.5499999999792093,2.5499999997670644,2.54999999753968,2.5499999756883143,2.5499997770143206,2.5499981173095825,2.5499854992750848,2.549899148053883,2.5493740112394407,2.546579664833908,2.5338136587784277,2.4848994467362857,2.332126368683845,1.9557230530251495,1.2420694607083447
1200.0,2.55,2.55,2.55,2.5499999999999994,2.549999999999681,2.5499999999961833,2.5499999999573384,2.5499999995473654,2.549999995472157,2.5499999576287675,2.5499996319863967,2.5499970576751667,2.5499785387662364,2.5498586204626412,2.549168469045036,2.545691711007156,2.5306420230068207,2.4759169459138834,2.313213401025819,1.9295162094895941,1.2266172450742212
1260.0,2.55,2.55,2.55,2.549999999999946,2.549999999999287,2.5499999999920346,2.549999999915585,2.5499999991497977,2.549999991926288,2.5499999282810006,2.5499994087222735,2.5499955126668885,2.5499689282992515,2.549805638151022,2.548914046452477,2.5446508016886233,2.5271186981468134,2.466446955645868,2.2942346538471114,1.9043547784500847,1.2123122897258267
1320.0,2.55,2.55,2.55,2.549999999999868,2.549999999998478,2.549999999983962,2.549999999838375,2.549999998451409,2.5499999860100564,2.5499998817818095,2.549999072869496,2.5499933065006353,2.549955903757546,2.549737494942944,2.5486034902681736,2.5434446142422664,2.5232398804314684,2.456526060119995,2.2752539809401613,1.8801907537654268,1.1989977022946574
1380.0,2.55,2.55,2.5499999999999976,2.549999999999705,2.5499999999968765,2.5499999999687275,2.549999999699688,2.5499999972573137,2.549999976383393,2.549999809790185,2.549998578204671,2.549990215811902,2.5499385503257113,2.549651148862486,2.5482291895406894,2.5420612130233717,2.5190023665711077,2.4461823032941403,2.2563009286337428,1.856947401002826,1.1866839404329244
1440.0,2.55,2.55,2.5499999999999443,2.549999999999374,2.549999999993794,2.5499999999407854,2.5499999994570897,2.5499999952655794,2.5499999610748647,2.549999700663178,2.549997863564638,2.5499859607523274,2.5499157844448996,2.5495432020238864,2.5477831734227134,2.5404891730448744,2.514405499522802,2.435449622254986,2.2374266282510655,1.8346120751357782,1.1751854199235454
